id,rgb_luminance,ir_luminance,rgb_gray_sd,gradient_corr,edge_distance_median_norm_diag,edge_distance_p90_norm_diag,phase_dx_norm,phase_dy_norm,phase_response,phase_shift_norm,rgb_shape,ir_shape,rgb_gt_n,ir_gt_n,matched_gt_n,identical_label_bytes
00914,6.04306697845459,138.37698364257812,8.801610946655273,0.22913205013826068,0.003125,0.03069825422560703,-9.480238648329475e-06,-0.00675288221098338,0.10236117005348205,0.006752888865540481,"[512, 640]","[512, 640]",13,14,13,False
00925,10.190921783447266,128.79640197753906,7.153947353363037,0.2576723720234465,0.004419417382415922,0.02275034340400162,-0.0013332781908621527,-0.003198457743926486,0.1907656341791153,0.003465221879463415,"[512, 640]","[512, 640]",63,63,63,True
00933,12.949018478393555,103.80628967285156,11.71452522277832,0.3079884304738756,0.004419417382415922,0.026516504294495532,-0.0009529216992112844,-0.003934254758631539,0.23194585770368575,0.004048014361466944,"[512, 640]","[512, 640]",2,2,2,False
00947,10.801161766052246,135.97618103027344,12.467185974121094,0.3143521546921424,0.003125,0.028124999999999997,4.1379034056188145e-05,-0.00018450976173118861,0.17795577101409435,0.00018909277255760776,"[512, 640]","[512, 640]",7,7,7,True
00955,7.227471828460693,110.36878967285156,8.124024391174316,0.1538187104152729,0.004941058844013093,0.028811076429040273,-0.018231510279148024,-0.00035702006709410484,0.09224874135106802,0.018235005631668664,"[512, 640]","[512, 640]",31,39,31,False
00967,141.4405517578125,119.8864974975586,43.328651428222656,0.7325379150241034,0.0,0.00625,0.00037465017243132337,-0.00045135860035641075,0.49139596611261366,0.0005865895820917027,"[512, 640]","[512, 640]",11,11,11,True
00968,134.89295959472656,126.01319122314453,33.6149787902832,0.5607028990076898,0.002209708691207961,0.008838834764831844,-0.0008470716997453387,-3.658702637210354e-05,0.46780737411230805,0.000847861471590855,"[512, 640]","[512, 640]",4,4,4,True
00971,110.29166412353516,119.69933319091797,46.54123306274414,0.27302752825879906,0.003125,0.014823176532039278,-0.00043274177401828593,-0.024924833534281366,0.5196442103385925,0.024928589854915927,"[512, 640]","[512, 640]",7,8,7,False
00972,149.20864868164062,104.0682144165039,13.933674812316895,0.43705701803402974,0.002209708691207961,0.015467960838455726,-0.0003119037329113006,-0.000967696531636264,0.33538600504398347,0.0010167204708988891,"[512, 640]","[512, 640]",42,44,42,False
00973,29.18532943725586,128.68809509277344,19.55733871459961,0.3455509413570508,0.002209708691207961,0.020009763241977653,0.003134731384940004,0.0012816648312815814,0.287997409850359,0.0033866215607108985,"[512, 640]","[512, 640]",35,34,34,False
00974,50.86833953857422,130.32969665527344,47.48436737060547,0.3185590140056023,0.003125,0.030055287596361478,0.015924468191980255,0.002229560770938566,0.20971904575824737,0.0160797894398123,"[512, 640]","[512, 640]",50,57,50,False
00996,32.8255615234375,148.07823181152344,22.31558609008789,0.4034855907784432,0.002209708691207961,0.025194555463432966,-0.002616202031496506,-0.012392080165894548,0.2353577098250389,0.012665234459241703,"[512, 640]","[512, 640]",9,9,9,False
00999,29.371244430541992,111.13654327392578,35.39735412597656,0.36277827364752196,0.003125,0.025194555463432966,0.0006852025752236201,-0.006729199032358313,0.3571277182176709,0.006763994543624731,"[512, 640]","[512, 640]",12,12,12,False
01002,28.594280242919922,140.07958984375,22.333398818969727,0.4481058025436808,0.002209708691207961,0.011048543456039804,-0.0002606490729663236,0.004182781708062943,0.11322293706238269,0.004190894982762532,"[512, 640]","[512, 640]",35,35,35,True
01008,56.82668685913086,151.44711303710938,24.48101806640625,0.6758198370031064,0.0,0.006629126073623883,0.0015305671234967732,0.0007731719309440166,0.4463398636877537,0.0017147683675438168,"[512, 640]","[512, 640]",7,7,7,False
01011,55.37955093383789,154.26516723632812,35.52840805053711,0.4641272013640139,0.002209708691207961,0.022097086912079608,0.010270832944963892,-0.006246872710988871,-0.032665197625756266,0.012021373800471106,"[512, 640]","[512, 640]",18,18,15,False
01012,52.59171676635742,126.00077819824219,29.92096519470215,0.4309497792424736,0.002209708691207961,0.016086922095292187,0.00040236269646962695,0.0031234049256610775,0.2126837268471718,0.0031492148337568505,"[512, 640]","[512, 640]",13,13,13,False
01016,7.548290729522705,154.6322479248047,11.102794647216797,0.09320810022135168,0.009882117688026186,0.0879730516266203,-0.14908746596548897,0.14531967098304072,0.02470392219722271,0.20819433057273687,"[512, 640]","[512, 640]",5,5,5,False
01021,60.10194778442383,135.03070068359375,33.51442337036133,0.5376010060929659,0.0,0.013441133229754104,0.00044824335892545975,-0.009560184714923637,0.2940432877838612,0.00957068722152596,"[512, 640]","[512, 640]",6,6,6,False
01022,23.546964645385742,145.65924072265625,17.237241744995117,0.3404512479103071,0.002209708691207961,0.044194173824159216,0.0008264227503575583,-0.0116329413795758,0.2942903029918671,0.011662259631090173,"[512, 640]","[512, 640]",2,2,2,True
01027,133.3220977783203,127.52735900878906,32.35319519042969,0.5861834307842618,0.002209708691207961,0.006629126073623883,0.02343266680972027,0.0013377332807177566,0.23925357401371003,0.023470820269980038,"[512, 640]","[512, 640]",3,3,3,False
01032,126.43782043457031,135.27793884277344,34.00590896606445,0.6142472143886701,0.002209708691207961,0.006629126073623883,-0.0005294808608868884,-0.0023032118649829237,0.4967580972611904,0.0023632889956676133,"[512, 640]","[512, 640]",10,10,10,True
01033,70.72293853759766,156.4022979736328,30.901592254638672,0.5647497595818606,0.0,0.00625,-0.005388895102816704,-0.005440105857867561,0.11568077936768532,0.007657345635007395,"[512, 640]","[512, 640]",8,8,7,False
01042,13.268660545349121,138.21536254882812,20.671072006225586,0.3664900017715943,0.003125,0.03542432515235823,-0.0018398327646469426,0.000798065480325505,0.2631558223068714,0.0020054658094207415,"[512, 640]","[512, 640]",30,30,30,True
01078,133.11517333984375,145.61459350585938,36.24118423461914,0.537784203291594,0.002209708691207961,0.008838834764831844,-8.919090147339049e-05,-0.013896630783916475,0.17555920854210855,0.013896917002033243,"[512, 640]","[512, 640]",7,7,7,False
01091,53.908390045166016,133.8924102783203,26.067216873168945,0.4204887701291894,0.002209708691207961,0.013258252147247766,0.013778872481984106,0.00371569054571248,0.13733458504080773,0.014271078554414725,"[512, 640]","[512, 640]",10,10,10,False
01124,75.0493392944336,150.34832763671875,37.80369567871094,0.6877646735484251,0.0,0.004941058844013093,-0.0008310454620978014,-0.0005982451183509596,0.39438550218939783,0.001023979385390205,"[512, 640]","[512, 640]",8,8,8,False
01144,50.53864669799805,132.3729248046875,33.775081634521484,0.47297679524549335,0.002209708691207961,0.020372507516258277,-0.00969455776669843,-0.012209821751338445,0.25878729559481145,0.015590516267632392,"[512, 640]","[512, 640]",22,23,22,False
01146,45.59199905395508,150.74899291992188,28.04718589782715,0.4750954052715661,0.002209708691207961,0.03704146747228031,-0.002625802068329275,-0.004624722209548171,0.20140566386282444,0.00531816622695553,"[512, 640]","[512, 640]",11,10,10,False
01149,33.576290130615234,141.2666015625,37.28892517089844,0.29846884136373314,0.002209708691207961,0.040745015032516554,-0.0013730421930620018,-0.036850445897114434,0.1655928862839937,0.03687601670029027,"[512, 640]","[512, 640]",10,11,10,False
01166,16.46314239501953,133.2855682373047,20.045955657958984,0.3543691840893918,0.002209708691207961,0.020372507516258277,0.003597609089692355,-0.0020190856843901985,0.1350869916379452,0.004125469447607931,"[512, 640]","[512, 640]",10,20,10,False
01173,3.4938559532165527,95.4969711303711,1.9777119159698486,0.12555957251005337,0.003125,0.018879759333741516,0.00032255473643534317,0.0005611045747616394,0.16273488432168962,0.0006472093183934499,"[512, 640]","[512, 640]",75,75,75,True
01177,13.455438613891602,121.19520568847656,20.28722381591797,0.23105311618861715,0.00625,0.040570873397414046,-0.020968532562084263,-0.0029310579850181815,0.1285038733482361,0.02117239851123927,"[512, 640]","[512, 640]",18,30,18,False
01180,32.64529800415039,119.73320007324219,46.823158264160156,0.6087505402263661,0.0,0.015625,-0.00027336859416209335,0.003826569987687378,0.3027880001068115,0.003836322230853913,"[512, 640]","[512, 640]",8,8,8,True
01188,43.74799346923828,149.76914978027344,33.53700637817383,0.4699105270446232,0.002209708691207961,0.011899645477912356,0.007612354449625869,-0.004673098219068095,0.3491968604922295,0.008932289025316868,"[512, 640]","[512, 640]",18,18,18,False
01190,149.47262573242188,129.78407287597656,38.885799407958984,0.6159792601927017,0.0,0.00625,-5.980727342258518e-06,-0.00458974624058337,0.417813452668488,0.004589750137213215,"[512, 640]","[512, 640]",12,12,12,False
01193,22.027294158935547,124.55952453613281,31.466814041137695,0.34409478021398743,0.004941058844013093,0.040019526483955306,-0.00032285529675597503,0.00058632532988101,0.31048163913190363,0.0006693376839110913,"[512, 640]","[512, 640]",2,2,2,False
01210,127.02244567871094,103.51131439208984,34.97975158691406,0.6579586036420736,0.0,0.00625,-0.0007927802685943952,-0.0014136416027601406,0.4386498929560185,0.0016207662185913365,"[512, 640]","[512, 640]",39,39,39,True
01213,114.62531280517578,112.32794952392578,49.91843032836914,0.23925404616557822,0.003125,0.009882117688026186,-0.010863723170720619,-0.011964380172542376,0.5793808862566948,0.0161606582181289,"[512, 640]","[512, 640]",61,61,61,False
01228,28.110916137695312,113.6473159790039,34.91835403442383,0.3949620778975112,0.002209708691207961,0.04290478193045619,-0.001560726163215076,-0.006651403647680798,0.29009718567132947,0.0068320594728767895,"[512, 640]","[512, 640]",10,16,10,False
01250,14.244316101074219,128.83116149902344,20.30377769470215,0.21414836417719474,0.007967217989988725,0.039093737509990005,4.389472489814139e-05,0.001673832846119172,0.19315751254558564,0.0016744082965696543,"[512, 640]","[512, 640]",15,21,15,False
01252,47.57740783691406,140.12362670898438,26.637786865234375,0.5837620527807109,0.0,0.013258252147247766,0.004759973821875718,-0.002355942015065171,0.29409423485398295,0.005311102857532649,"[512, 640]","[512, 640]",31,38,31,False
01253,147.3257293701172,114.25155639648438,11.544977188110352,0.5234224703067551,0.002209708691207961,0.011048543456039804,-0.0011317972064563975,-0.004275773450761999,0.3703026168420911,0.0044230310329889935,"[512, 640]","[512, 640]",29,29,29,False
01265,55.853790283203125,145.09788513183594,28.21119499206543,0.33205954324527087,0.002209708691207961,0.016828640022295324,-0.004645940678845317,-0.009132606478852345,0.1230910424143076,0.010246426981583654,"[512, 640]","[512, 640]",13,13,13,False
01280,83.5193862915039,131.4633026123047,58.90482711791992,0.6803416904600881,0.0,0.004941058844013093,-0.0019306428274026288,-0.00011948366745153649,0.25219221010804177,0.0019343365978518024,"[512, 640]","[512, 640]",12,12,11,False
01282,76.77827453613281,166.0740203857422,29.854022979736328,0.5612735233942644,0.0,0.004941058844013093,-0.00036632183106721783,-0.0020663375317160337,0.29822967141866685,0.0020985572374597624,"[512, 640]","[512, 640]",2,2,2,True
01291,118.3620376586914,124.10890197753906,40.22705078125,0.4586346778874439,0.002209708691207961,0.009110862335695781,0.016890090876405407,-0.006264866734252106,0.5343299752101303,0.01801454204278232,"[512, 640]","[512, 640]",7,7,7,False
01292,137.71292114257812,108.69706726074219,44.8792724609375,0.4621178147701203,0.002209708691207961,0.009110862335695781,-0.0006902873568114032,-0.0046721453952296875,0.40275388449430466,0.004722863456541979,"[512, 640]","[512, 640]",9,9,9,True
01300,43.38117980957031,115.3284683227539,39.35312271118164,0.5889307394255788,0.002209708691207961,0.021875,-3.455879419078656e-07,-0.00010000958948284123,0.3097429330646992,0.00010001018657892814,"[512, 640]","[512, 640]",4,4,4,False
01316,37.82337188720703,136.29763793945312,41.85654067993164,0.4430175020620196,0.002209708691207961,0.032173844190584375,0.007392556506881665,0.00018105542399027286,0.25197831422090533,0.007394773341624118,"[512, 640]","[512, 640]",23,26,23,False
01325,49.56502914428711,135.7601318359375,36.49603271484375,0.5133731594752108,0.0,0.011048543456039804,-6.745046216645178e-05,0.007193456516283536,0.29894331604242325,0.007193772738730947,"[512, 640]","[512, 640]",2,2,2,False
01329,5.160699367523193,96.33187866210938,7.743008613586426,0.10854603026453147,0.004941058844013093,0.028726212985703492,-0.010494137271172122,-0.013668629751295392,0.01312872275710106,0.017232479692261396,"[512, 640]","[512, 640]",70,70,70,False
01332,3.144376754760742,119.87348175048828,2.51686692237854,0.13798301858188822,0.003125,0.01593443597997745,0.0072735446406944956,-0.0033270406652736286,0.13338352784514426,0.007998353032253578,"[512, 640]","[512, 640]",20,20,20,True
01333,6.9064764976501465,144.7137908935547,9.397416114807129,0.12426844001371239,0.004941058844013093,0.016086922095292187,0.005133474652476178,-0.013125804187912492,0.0266506789624691,0.014093945423018941,"[512, 640]","[512, 640]",70,72,70,False
01335,124.69983673095703,124.50892639160156,44.9132080078125,0.513806975074515,0.002209708691207961,0.006629126073623883,-0.0013240848708588437,-0.006431386700686126,0.6331017448380589,0.006566272583361099,"[512, 640]","[512, 640]",3,3,3,True
01336,55.18990707397461,144.61651611328125,28.494142532348633,0.5194293054157914,0.002209708691207961,0.025,0.00038926925830073955,7.568600954703797e-05,0.3414003578573465,0.0003965588575472274,"[512, 640]","[512, 640]",4,4,4,False
01337,2.80277943611145,124.55455780029297,2.2901546955108643,0.09661438973219137,0.004941058844013093,0.020372507516258277,-0.0008729107983126205,0.006931719349387855,0.1659820456802845,0.006986465944988837,"[512, 640]","[512, 640]",49,72,49,False
01341,49.3370246887207,154.64511108398438,33.77686309814453,0.5775400305807208,0.002209708691207961,0.0318688719599549,-0.003094366692551631,0.0007590409486394556,0.20861759841442107,0.003186102382172363,"[512, 640]","[512, 640]",23,23,23,False
01342,40.29402160644531,144.3736114501953,41.01632308959961,0.3061924214628325,0.002209708691207961,0.04250459533979826,0.004852316500374876,-0.012463362524523625,0.2054087171703577,0.013374617035171893,"[512, 640]","[512, 640]",30,39,30,False
01352,98.67970275878906,158.2924346923828,39.427032470703125,0.5690568960337103,0.0,0.011899645477912356,0.00012206080122307838,-0.0009312783793085977,0.2860895746946335,0.0009392434503167262,"[512, 640]","[512, 640]",12,12,12,False
01354,78.62322235107422,114.48099517822266,33.36678695678711,0.605939447024045,0.0,0.006629126073623883,-0.0008506688438163934,-0.009869957950327635,0.2887959851324558,0.009906548714011133,"[512, 640]","[512, 640]",17,17,16,False
01355,89.7131576538086,131.03587341308594,46.86079788208008,0.6089731093767872,0.0,0.004941058844013093,0.006170633001711057,-0.0022484952478610152,0.32200724840164185,0.006567529407734631,"[512, 640]","[512, 640]",51,51,51,False
01359,11.224077224731445,112.95550537109375,15.065885543823242,0.15716535396906495,0.007967217989988725,0.06442352540027595,0.006261358971155229,-0.007811078804647842,0.1690889750421047,0.010010872502338886,"[512, 640]","[512, 640]",39,39,39,False
01368,118.35572052001953,115.22270965576172,53.45840072631836,0.5340884044968124,0.002209708691207961,0.004941058844013093,-0.0012003531705019554,-0.0033264585313396823,0.7433804483711719,0.003536406946981166,"[512, 640]","[512, 640]",5,5,5,False
01374,50.65262222290039,156.4035186767578,32.785316467285156,0.5381564129748437,0.002209708691207961,0.03983608994994363,-0.006096309239253195,-0.0038154987630842465,0.18130009055137633,0.007191871602837558,"[512, 640]","[512, 640]",43,43,43,False
01382,125.11577606201172,114.05297088623047,30.753772735595703,0.607468115984185,0.002209708691207961,0.006987712429686843,-0.003297049681159425,-0.0017316683965334257,0.5205883961170912,0.003724139099924453,"[512, 640]","[512, 640]",11,11,11,False
01384,97.27506256103516,123.08879852294922,45.55665969848633,0.6393430899726754,0.002209708691207961,0.006987712429686843,0.0007397216706700682,-0.0008161740686900565,0.48088356651365755,0.0011015118067733082,"[512, 640]","[512, 640]",135,135,135,True
01391,50.430789947509766,151.29518127441406,38.75117492675781,0.5095202971716859,0.002209708691207961,0.020009763241977653,-0.000496526387756635,0.0031766979848599775,0.21041028704494238,0.0032152680356001572,"[512, 640]","[512, 640]",2,3,2,False
01394,148.45797729492188,110.82843017578125,14.183324813842773,0.48491561983578874,0.002209708691207961,0.013258252147247766,0.0023608864040043365,-0.0012533956564054981,0.3846063978224993,0.002672973116982043,"[512, 640]","[512, 640]",27,27,27,True
01396,138.61328125,113.03533935546875,34.57281494140625,0.614849620922984,0.0,0.006987712429686843,-0.0015035482926482047,-0.0042808787001074045,0.3471436484903097,0.004537243647123062,"[512, 640]","[512, 640]",4,4,4,False
01398,82.67230224609375,132.41468811035156,59.542396545410156,0.4056582521137142,0.002209708691207961,0.011899645477912356,0.004828014033848671,-0.01874367481684951,0.27337376415729525,0.019355491860214718,"[512, 640]","[512, 640]",19,19,19,False
01400,24.105026245117188,126.4023666381836,28.25438117980957,0.3309677484576415,0.003125,0.030935921676911452,0.01237116543973551,-0.002675244293660217,0.1434426935017109,0.012657119197039579,"[512, 640]","[512, 640]",17,32,17,False
01415,58.55679702758789,161.40225219726562,18.8228816986084,0.42808631729984,0.002209708691207961,0.009882117688026186,0.0023062484760321134,0.0005002343831639778,0.1389658523350954,0.0023598763677997814,"[512, 640]","[512, 640]",20,20,20,True
01418,131.49229431152344,105.76402282714844,43.559226989746094,0.5989036848273237,0.0,0.00625,0.0018447430017019429,-0.005129944570030709,0.3346444579958916,0.005451550975081848,"[512, 640]","[512, 640]",22,22,22,False
01431,146.78370666503906,111.7121353149414,8.34316635131836,0.2772278113343202,0.002209708691207961,0.011048543456039804,-0.0034266686620725295,-0.006382881422556608,0.19829044453799724,0.007244531273591702,"[512, 640]","[512, 640]",29,27,26,False
01443,33.031063079833984,123.16686248779297,25.556350708007812,0.34605392770211124,0.002209708691207961,0.043425120056947854,0.007925744182908988,-0.014374161237056171,0.1390885344147682,0.01641444279047583,"[512, 640]","[512, 640]",13,14,13,False
01447,34.42768096923828,134.0764923095703,38.26133728027344,0.45652337007182636,0.002209708691207961,0.029728589985063197,0.0026123192785592053,-0.0032614860792434365,0.17499527096748352,0.004178696382633082,"[512, 640]","[512, 640]",15,16,15,False
01464,21.5799560546875,110.85366821289062,23.45152473449707,0.3808659859786317,0.002209708691207961,0.011048543456039804,0.009575797844465583,-0.011627543586573363,0.32979322865605354,0.015063056602686423,"[512, 640]","[512, 640]",7,7,7,False
